x,y,Name,Genes
-13.096183,-2.8916023,"PC(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z)) (HMDB08211)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.1142235,-2.8147578,"PC(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)) (HMDB08212)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.085358,-2.89633,"PC(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB08213)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.197349,-2.756558,"PC(18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z)) (HMDB08214)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.17868,-2.9885948,"PC(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)) (HMDB08215)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.113012,-2.7924132,"PC(18:3(9Z,12Z,15Z)/22:0) (HMDB08216)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.163852,-2.8426714,"PC(18:3(9Z,12Z,15Z)/22:1(13Z)) (HMDB08217)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.06785,-2.8895009,"PC(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)) (HMDB08218)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.116255,-2.7390356,"PC(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)) (HMDB08219)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.092202,-2.9871085,"PC(18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z)) (HMDB08220)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.080321,-2.6859505,"PC(18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)) (HMDB08221)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.133992,-2.9125257,"PC(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) (HMDB08222)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.075044,-2.798976,"PC(18:3(9Z,12Z,15Z)/24:0) (HMDB08223)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.1741495,-2.6330023,"PC(18:3(9Z,12Z,15Z)/24:1(15Z)) (HMDB08224)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.104679,-2.8173258,"PC(18:3(9Z,12Z,15Z)/P-16:0) (HMDB08225)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.086881,-2.8468893,"PC(18:3(9Z,12Z,15Z)/P-18:0) (HMDB08226)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.159685,-2.8448617,"PC(18:3(9Z,12Z,15Z)/P-18:1(11Z)) (HMDB08227)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.120651,-2.6977704,"PC(18:3(9Z,12Z,15Z)/P-18:1(9Z)) (HMDB08228)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.017688,-2.713823,"PC(18:4(6Z,9Z,12Z,15Z)/14:0) (HMDB08229)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 ATP10B LCAT ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 ATP8A2 PLA2G1B ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.165001,-2.7178943,"PC(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)) (HMDB08230)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.03035,-2.7459495,"PC(18:4(6Z,9Z,12Z,15Z)/15:0) (HMDB08231)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.063939,-2.8685093,"PC(18:4(6Z,9Z,12Z,15Z)/16:0) (HMDB08232)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.193227,-2.806068,"PC(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)) (HMDB08233)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.048019,-2.7845817,"PC(18:4(6Z,9Z,12Z,15Z)/18:0) (HMDB08234)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.023611,-2.7687652,"PC(18:4(6Z,9Z,12Z,15Z)/18:1(11Z)) (HMDB08235)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.12464,-2.8616416,"PC(18:4(6Z,9Z,12Z,15Z)/18:1(9Z)) (HMDB08236)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.04008,-2.6836758,"PC(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z)) (HMDB08237)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.092829,-2.806895,"PC(18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z)) (HMDB08238)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.074144,-2.7911553,"PC(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)) (HMDB08239)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.034745,-2.8505912,"PC(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)) (HMDB08240)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-12.955074,-2.6126623,"PC(18:4(6Z,9Z,12Z,15Z)/20:0) (HMDB08241)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-12.920127,-2.7633727,"PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)) (HMDB08242)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.004579,-2.7223122,"PC(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z)) (HMDB08243)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.04237,-2.8127956,"PC(18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z)) (HMDB08244)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-12.991144,-2.6578343,"PC(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)) (HMDB08245)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-12.974667,-2.809611,"PC(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB08246)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.070756,-2.8119438,"PC(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z)) (HMDB08247)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
-13.042833,-2.7455733,"PC(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)) (HMDB08248)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT 
